Transaction_ID,User_ID,Timestamp,Amount,Location,Is_Fraud
TXN_1699,U_562,2023-01-14 22:38:00,567.71,"Los Angeles, CA",0
TXN_1700,U_198,2023-01-21 10:25:24,134.41,"Houston, TX",0
TXN_1701,U_289,2023-01-23 20:39:14,699.73,"Los Angeles, CA",1
TXN_1702,U_863,2023-01-19 17:55:15,5717.88,"Los Angeles, CA",0
TXN_1703,U_884,2023-01-12 02:50:12,960.08,"Chicago, IL",0
TXN_1704,U_919,2023-01-23 09:08:51,753.75,"New York, NY",0
TXN_1705,U_330,2023-01-06 01:01:24,2181.87,"Phoenix, AZ",0
TXN_1706,U_673,2023-01-15 05:54:04,442.32,"Philadelphia, PA",0
TXN_1707,U_254,2023-01-04 08:14:19,662.08,"Philadelphia, PA",0
TXN_1708,U_554,2023-01-11 17:37:40,494.52,"New York, NY",0
TXN_1709,U_744,2023-01-15 08:53:17,290.79,"New York, NY",0
TXN_1710,U_673,2023-01-15 20:19:49,305.85,"Houston, TX",0
TXN_1711,U_749,2023-01-16 10:45:42,152.47,"New York, NY",0
TXN_1712,U_522,2023-01-18 19:15:12,395.82,"Houston, TX",0
TXN_1713,U_341,2023-01-20 12:19:56,4166.46,"San Antonio, TX",1
TXN_1714,U_272,2023-01-28 07:24:19,469.27,"Chicago, IL",0
TXN_1715,U_596,2023-01-06 08:45:47,1043.71,"San Antonio, TX",0
TXN_1716,U_407,2023-01-20 14:23:59,108.23,"Chicago, IL",0
TXN_1717,U_893,2023-01-13 06:15:25,167.58,"Los Angeles, CA",0
TXN_1718,U_663,2023-01-16 14:30:07,2184.96,"San Diego, CA",1
TXN_1719,U_326,2023-01-10 10:57:32,620.16,"Phoenix, AZ",0
TXN_1720,U_120,2023-01-09 07:50:01,2231.41,"New York, NY",0
TXN_1721,U_204,2023-01-30 04:21:19,1551.01,"Chicago, IL",0
TXN_1722,U_492,2023-01-23 06:52:24,1170.18,"Phoenix, AZ",0
TXN_1723,U_671,2023-01-13 04:16:47,298.93,"Phoenix, AZ",0
TXN_1724,U_109,2023-01-17 22:07:53,296.77,"Los Angeles, CA",0
TXN_1725,U_331,2023-01-27 20:12:04,1748.72,"Los Angeles, CA",0
TXN_1726,U_858,2023-01-09 15:52:01,493.33,"Philadelphia, PA",0
TXN_1727,U_825,2023-01-20 23:50:08,956.75,"San Antonio, TX",0
TXN_1728,U_954,2023-01-12 04:06:28,1342.25,"Philadelphia, PA",0
TXN_1729,U_548,2023-01-27 20:34:44,54.01,"San Diego, CA",0
TXN_1730,U_299,2023-01-06 15:25:10,1264.92,"San Diego, CA",0
TXN_1731,U_720,2023-01-19 12:42:26,78.92,"Houston, TX",0
TXN_1732,U_763,2023-01-21 14:39:12,3140.03,"Philadelphia, PA",0
TXN_1733,U_376,2023-01-02 15:13:34,356.74,"Philadelphia, PA",0
TXN_1734,U_750,2023-01-03 07:52:19,1495.12,"Chicago, IL",0
TXN_1735,U_490,2023-01-18 08:34:58,556.29,"Philadelphia, PA",1
TXN_1736,U_872,2023-01-08 06:44:45,1780.11,"San Antonio, TX",0
TXN_1737,U_619,2023-01-20 18:49:35,557.16,"San Diego, CA",0
TXN_1738,U_722,2023-01-07 23:31:43,727.9,"Houston, TX",0
TXN_1739,U_436,2023-01-26 23:50:54,1530.49,"Phoenix, AZ",0
TXN_1740,U_459,2023-01-21 03:04:40,486.17,"New York, NY",0
TXN_1741,U_660,2023-01-27 09:06:43,959.55,"San Antonio, TX",0
TXN_1742,U_689,2023-01-18 09:02:32,3219.55,"San Antonio, TX",0
TXN_1743,U_218,2023-01-16 06:00:30,3462.41,"Chicago, IL",0
TXN_1744,U_248,2023-01-12 14:39:31,351.47,"San Diego, CA",0
TXN_1745,U_587,2023-01-16 20:41:25,670.56,"San Diego, CA",0
TXN_1746,U_259,2023-01-02 07:23:10,740.57,"New York, NY",0
TXN_1747,U_387,2023-01-12 08:44:43,175.36,"Los Angeles, CA",0
TXN_1748,U_621,2023-01-19 17:38:22,122.44,"Phoenix, AZ",0
TXN_1749,U_501,2023-01-01 07:26:46,104.83,"Houston, TX",0
TXN_1750,U_587,2023-01-22 16:28:42,1528.71,"New York, NY",1
TXN_1751,U_889,2023-01-18 14:06:43,280.35,"Chicago, IL",0
TXN_1752,U_824,2023-01-10 23:50:03,224.99,"San Diego, CA",0
TXN_1753,U_785,2023-01-01 23:21:20,1042.92,"Philadelphia, PA",0
TXN_1754,U_221,2023-01-26 17:06:39,386.15,"Philadelphia, PA",0
TXN_1755,U_138,2023-01-04 13:01:34,295.67,"Houston, TX",0
TXN_1756,U_496,2023-01-18 21:47:41,622.19,"San Diego, CA",0
TXN_1757,U_401,2023-01-10 17:52:45,1503.11,"Chicago, IL",0
TXN_1758,U_335,2023-01-08 07:42:23,200.32,"New York, NY",0
TXN_1759,U_697,2023-01-13 19:23:01,4182.93,"Philadelphia, PA",0
TXN_1760,U_633,2023-01-25 13:02:19,49.13,"Chicago, IL",0
TXN_1761,U_565,2023-01-26 22:34:41,146.25,"Houston, TX",0
TXN_1762,U_562,2023-01-04 16:17:55,2413.57,"Los Angeles, CA",1
TXN_1763,U_562,2023-01-15 04:35:34,1841.99,"New York, NY",0
TXN_1764,U_560,2023-01-17 10:19:01,786.4,"Phoenix, AZ",0
TXN_1765,U_800,2023-01-13 21:51:28,715.01,"New York, NY",0
TXN_1766,U_802,2023-01-23 23:08:37,837.46,"Chicago, IL",0
TXN_1767,U_512,2023-01-01 08:15:25,2071.11,"Houston, TX",0
TXN_1768,U_466,2023-01-10 05:05:28,1436.8,"Chicago, IL",0
TXN_1769,U_210,2023-01-22 03:12:57,14.38,"New York, NY",0
TXN_1770,U_228,2023-01-25 21:51:39,1301.31,"San Antonio, TX",0
TXN_1771,U_548,2023-01-28 18:08:03,109.45,"New York, NY",0
TXN_1772,U_323,2023-01-14 05:40:57,1648.66,"Los Angeles, CA",1
TXN_1773,U_109,2023-01-08 23:32:36,1325.77,"Phoenix, AZ",0
TXN_1774,U_330,2023-01-27 02:02:02,1169.38,"Phoenix, AZ",0
TXN_1775,U_211,2023-01-30 06:17:48,778.7,"San Antonio, TX",0
TXN_1776,U_697,2023-01-20 11:07:21,2101.25,"Philadelphia, PA",1
TXN_1777,U_111,2023-01-15 09:18:05,231.25,"San Antonio, TX",0
TXN_1778,U_517,2023-01-21 03:31:27,166.21,"Houston, TX",0
TXN_1779,U_169,2023-01-05 19:49:38,5844.75,"Philadelphia, PA",1
TXN_1780,U_722,2023-01-19 07:34:20,1036.04,"Philadelphia, PA",0
TXN_1781,U_635,2023-01-21 11:48:05,904.05,"Philadelphia, PA",0
TXN_1782,U_904,2023-01-26 11:24:04,6.88,"New York, NY",0
TXN_1783,U_970,2023-01-15 08:17:24,34.5,"Phoenix, AZ",0
TXN_1784,U_871,2023-01-13 12:40:24,495.49,"Philadelphia, PA",0
TXN_1785,U_372,2023-01-16 11:48:06,2078.56,"Philadelphia, PA",0
TXN_1786,U_320,2023-01-20 21:47:03,114.97,"San Diego, CA",0
TXN_1787,U_797,2023-01-06 15:04:35,59.25,"San Antonio, TX",0
TXN_1788,U_635,2023-01-15 23:42:09,926.67,"Houston, TX",0
TXN_1789,U_287,2023-01-11 09:06:56,1326.95,"New York, NY",1
TXN_1790,U_505,2023-01-06 03:03:51,411.82,"Los Angeles, CA",0
TXN_1791,U_641,2023-01-27 01:00:41,2201.91,"New York, NY",1
TXN_1792,U_803,2023-01-21 15:58:36,164.53,"Phoenix, AZ",0
TXN_1793,U_282,2023-01-08 15:46:56,574.2,"Philadelphia, PA",0
TXN_1794,U_245,2023-01-17 07:37:34,254.25,"New York, NY",0
TXN_1795,U_862,2023-01-30 02:43:39,1335.53,"New York, NY",0
TXN_1796,U_924,2023-01-25 15:55:39,360.88,"Los Angeles, CA",0
TXN_1797,U_260,2023-01-18 09:06:24,1019.88,"Houston, TX",0
TXN_1798,U_759,2023-01-25 14:59:59,201.32,"Philadelphia, PA",0
TXN_1799,U_498,2023-01-08 10:05:47,489.24,"Philadelphia, PA",0
TXN_1800,U_236,2023-01-06 20:06:49,891.17,"Los Angeles, CA",0
TXN_1801,U_604,2023-01-06 23:29:55,454.79,"Phoenix, AZ",0
TXN_1802,U_149,2023-01-13 16:17:06,31.55,"Philadelphia, PA",0
TXN_1803,U_724,2023-01-27 22:08:53,323.93,"Los Angeles, CA",0
TXN_1804,U_948,2023-01-18 15:58:42,3354.8,"Philadelphia, PA",1
TXN_1805,U_646,2023-01-07 19:05:00,624.4,"New York, NY",0
TXN_1806,U_148,2023-01-09 21:38:17,2775.24,"New York, NY",0
TXN_1807,U_455,2023-01-16 11:22:01,89.04,"Phoenix, AZ",0
TXN_1808,U_842,2023-01-30 11:29:42,691.09,"Philadelphia, PA",0
TXN_1809,U_740,2023-01-01 19:08:40,12.05,"New York, NY",0
TXN_1810,U_908,2023-01-25 08:38:03,150.44,"Houston, TX",0
TXN_1811,U_642,2023-01-19 22:14:48,3142.63,"Phoenix, AZ",0
TXN_1812,U_507,2023-01-21 14:02:19,50.62,"New York, NY",0
TXN_1813,U_441,2023-01-17 08:47:02,288.66,"Chicago, IL",0
TXN_1814,U_319,2023-01-01 20:33:17,292.08,"Philadelphia, PA",0
TXN_1815,U_947,2023-01-06 15:13:19,2146.61,"Chicago, IL",1
TXN_1816,U_828,2023-01-18 01:39:24,317.16,"Houston, TX",0
TXN_1817,U_940,2023-01-14 05:57:00,1922.93,"Houston, TX",0
TXN_1818,U_718,2023-01-08 14:46:43,971.79,"San Diego, CA",0
TXN_1819,U_974,2023-01-29 12:12:40,429.53,"Los Angeles, CA",0
TXN_1820,U_789,2023-01-19 13:25:46,431.7,"San Diego, CA",0
TXN_1821,U_738,2023-01-23 16:15:10,27.07,"Phoenix, AZ",0
TXN_1822,U_859,2023-01-24 07:33:30,3312.55,"Philadelphia, PA",0
TXN_1823,U_754,2023-01-15 21:31:27,3291.81,"San Antonio, TX",1
TXN_1824,U_765,2023-01-20 11:52:31,984.3,"Chicago, IL",0
TXN_1825,U_264,2023-01-03 21:58:44,301.43,"San Antonio, TX",0
TXN_1826,U_230,2023-01-28 03:49:42,225.77,"San Antonio, TX",0
TXN_1827,U_404,2023-01-04 05:54:26,374.18,"Chicago, IL",0
TXN_1828,U_952,2023-01-07 09:42:23,3427.1,"San Diego, CA",0
TXN_1829,U_544,2023-01-28 09:06:40,168.99,"Phoenix, AZ",0
TXN_1830,U_807,2023-01-02 01:16:46,293.97,"San Antonio, TX",0
TXN_1831,U_426,2023-01-08 23:18:45,828.76,"San Diego, CA",0
TXN_1832,U_692,2023-01-03 09:21:27,126.91,"Los Angeles, CA",0
TXN_1833,U_453,2023-01-08 20:34:01,787.08,"San Antonio, TX",0
TXN_1834,U_522,2023-01-01 12:33:52,789.25,"Phoenix, AZ",0
TXN_1835,U_593,2023-01-15 13:21:09,2822.79,"San Diego, CA",1
TXN_1836,U_952,2023-01-17 15:13:08,2918.2,"New York, NY",0
TXN_1837,U_211,2023-01-14 10:17:28,1110.7,"Philadelphia, PA",0
TXN_1838,U_197,2023-01-11 00:11:30,1057.61,"Phoenix, AZ",0
TXN_1839,U_185,2023-01-28 06:23:07,69.3,"San Antonio, TX",0
TXN_1840,U_393,2023-01-26 02:02:34,619.78,"San Antonio, TX",0
TXN_1841,U_803,2023-01-03 04:58:26,1679.08,"Los Angeles, CA",1
TXN_1842,U_490,2023-01-04 06:00:52,184.97,"San Diego, CA",0
TXN_1843,U_482,2023-01-11 00:18:59,737.69,"Phoenix, AZ",0
TXN_1844,U_475,2023-01-14 18:43:51,2932.34,"Philadelphia, PA",1
TXN_1845,U_727,2023-01-23 22:16:59,300.03,"San Diego, CA",0
TXN_1846,U_480,2023-01-04 08:29:28,826.39,"New York, NY",0
TXN_1847,U_895,2023-01-27 06:03:05,821.4,"Los Angeles, CA",0
TXN_1848,U_165,2023-01-20 23:29:59,628.49,"Houston, TX",0
TXN_1849,U_143,2023-01-06 03:19:05,693.78,"Phoenix, AZ",0
TXN_1850,U_873,2023-01-27 08:26:27,605.93,"Los Angeles, CA",0
TXN_1851,U_478,2023-01-27 16:54:09,103.06,"San Diego, CA",0
TXN_1852,U_808,2023-01-15 18:03:54,232.86,"Houston, TX",0
TXN_1853,U_685,2023-01-15 05:20:07,343.47,"San Antonio, TX",0
TXN_1854,U_575,2023-01-23 02:49:07,328.57,"Houston, TX",0
TXN_1855,U_171,2023-01-04 02:40:54,1371.11,"Philadelphia, PA",1
TXN_1856,U_203,2023-01-17 18:26:03,1195.4,"San Diego, CA",0
TXN_1857,U_367,2023-01-01 22:17:37,385.91,"Phoenix, AZ",0
TXN_1858,U_486,2023-01-27 17:01:37,189.95,"Houston, TX",0
TXN_1859,U_585,2023-01-05 07:13:36,916.58,"Houston, TX",0
TXN_1860,U_619,2023-01-22 14:59:48,1324.14,"San Antonio, TX",0
TXN_1861,U_787,2023-01-04 03:55:49,3439.42,"Chicago, IL",0
TXN_1862,U_886,2023-01-29 20:29:19,130.16,"Phoenix, AZ",0
TXN_1863,U_913,2023-01-17 10:46:14,3420.09,"San Antonio, TX",0
TXN_1864,U_674,2023-01-01 08:50:52,4147.09,"Los Angeles, CA",0
TXN_1865,U_632,2023-01-29 15:24:13,1011.96,"Los Angeles, CA",0
TXN_1866,U_359,2023-01-01 09:21:31,2141.46,"Philadelphia, PA",0
TXN_1867,U_834,2023-01-07 03:58:46,1080.06,"Phoenix, AZ",1
TXN_1868,U_636,2023-01-13 18:40:02,754.51,"Chicago, IL",0
TXN_1869,U_892,2023-01-16 03:54:37,481.47,"San Diego, CA",0
TXN_1870,U_326,2023-01-30 09:29:44,2247.61,"Houston, TX",1
TXN_1871,U_745,2023-01-15 00:16:18,1430.38,"Phoenix, AZ",0
TXN_1872,U_476,2023-01-24 02:29:30,2320.63,"New York, NY",0
TXN_1873,U_463,2023-01-14 23:02:03,381.97,"New York, NY",0
TXN_1874,U_827,2023-01-04 13:40:49,1715.67,"Los Angeles, CA",0
TXN_1875,U_687,2023-01-13 06:48:59,750.36,"Philadelphia, PA",0
TXN_1876,U_376,2023-01-14 04:38:49,111.07,"Los Angeles, CA",0
TXN_1877,U_774,2023-01-19 09:56:03,2362.67,"New York, NY",0
TXN_1878,U_406,2023-01-08 17:43:10,217.28,"New York, NY",0
TXN_1879,U_174,2023-01-06 00:51:11,439.44,"New York, NY",0
TXN_1880,U_936,2023-01-27 10:28:59,642.31,"Chicago, IL",0
TXN_1881,U_882,2023-01-04 09:52:26,1010.51,"Chicago, IL",0
TXN_1882,U_823,2023-01-02 20:03:08,1132.56,"Phoenix, AZ",0
TXN_1883,U_165,2023-01-24 04:30:26,1164.4,"San Diego, CA",0
TXN_1884,U_255,2023-01-02 10:25:50,197.23,"San Diego, CA",0
TXN_1885,U_300,2023-01-01 10:42:27,262.71,"Los Angeles, CA",0
TXN_1886,U_858,2023-01-16 02:26:06,421.09,"San Diego, CA",0
TXN_1887,U_541,2023-01-02 07:19:42,244.08,"Chicago, IL",0
TXN_1888,U_326,2023-01-23 20:46:48,367.33,"Chicago, IL",0
TXN_1889,U_401,2023-01-23 20:24:19,2790.55,"New York, NY",0
TXN_1890,U_559,2023-01-17 23:09:04,1457.71,"Los Angeles, CA",0
TXN_1891,U_966,2023-01-25 20:41:31,1407.58,"Phoenix, AZ",1
TXN_1892,U_214,2023-01-11 02:31:33,1115.88,"New York, NY",0
TXN_1893,U_506,2023-01-07 17:58:18,122.65,"Philadelphia, PA",0
TXN_1894,U_987,2023-01-30 15:50:05,621.85,"Los Angeles, CA",0
TXN_1895,U_711,2023-01-26 17:40:50,537.32,"New York, NY",0
TXN_1896,U_945,2023-01-28 13:28:26,554.13,"San Antonio, TX",0
TXN_1897,U_380,2023-01-28 02:55:35,1351.7,"Philadelphia, PA",0
TXN_1898,U_253,2023-01-22 00:46:29,333.56,"Los Angeles, CA",0
TXN_1899,U_182,2023-01-06 23:14:53,2421.54,"New York, NY",0
TXN_1900,U_525,2023-01-05 19:16:34,1639.28,"Phoenix, AZ",0
TXN_1901,U_272,2023-01-13 11:09:01,1302.08,"New York, NY",0
TXN_1902,U_862,2023-01-16 07:57:47,1773.4,"Houston, TX",0
TXN_1903,U_607,2023-01-17 01:55:30,2066.63,"New York, NY",0
TXN_1904,U_497,2023-01-28 21:16:21,133.11,"Los Angeles, CA",0
TXN_1905,U_775,2023-01-12 04:35:20,17.48,"Los Angeles, CA",0
TXN_1906,U_475,2023-01-25 01:26:48,1745.31,"Philadelphia, PA",0
TXN_1907,U_920,2023-01-19 00:50:42,261.64,"Chicago, IL",0
TXN_1908,U_433,2023-01-02 10:45:49,918.32,"Chicago, IL",0
TXN_1909,U_167,2023-01-15 05:36:27,1917.33,"Philadelphia, PA",0
TXN_1910,U_972,2023-01-17 09:33:48,904.49,"Phoenix, AZ",0
TXN_1911,U_731,2023-01-10 22:09:02,87.26,"Los Angeles, CA",0
TXN_1912,U_576,2023-01-14 00:03:09,1587.69,"New York, NY",0
TXN_1913,U_769,2023-01-24 10:42:19,879.21,"Phoenix, AZ",0
TXN_1914,U_675,2023-01-05 21:19:41,1940.83,"Philadelphia, PA",0
TXN_1915,U_866,2023-01-09 04:04:20,295.76,"Philadelphia, PA",0
TXN_1916,U_968,2023-01-18 04:25:38,675.16,"San Diego, CA",0
TXN_1917,U_300,2023-01-23 05:27:24,38.19,"Phoenix, AZ",0
TXN_1918,U_134,2023-01-10 05:00:00,71.87,"Chicago, IL",0
TXN_1919,U_579,2023-01-25 00:35:12,30.46,"Philadelphia, PA",0
TXN_1920,U_442,2023-01-09 17:45:11,386.18,"Los Angeles, CA",0
TXN_1921,U_687,2023-01-29 03:19:09,1491.69,"New York, NY",0
TXN_1922,U_972,2023-01-02 00:37:48,192.03,"Philadelphia, PA",0
TXN_1923,U_632,2023-01-23 06:41:54,594.23,"Philadelphia, PA",0
TXN_1924,U_604,2023-01-25 03:01:48,1025.56,"Chicago, IL",0
TXN_1925,U_922,2023-01-19 00:19:56,3537.43,"Houston, TX",0
TXN_1926,U_591,2023-01-17 16:33:05,321.86,"Philadelphia, PA",0
TXN_1927,U_446,2023-01-22 08:49:58,4130.24,"Phoenix, AZ",0
TXN_1928,U_683,2023-01-16 15:46:30,527.51,"San Antonio, TX",0
TXN_1929,U_313,2023-01-25 03:01:44,7.93,"New York, NY",0
TXN_1930,U_672,2023-01-28 15:23:49,51.72,"Los Angeles, CA",0
TXN_1931,U_747,2023-01-29 14:29:38,329.09,"New York, NY",0
TXN_1932,U_548,2023-01-14 10:06:48,407.49,"San Diego, CA",0
TXN_1933,U_852,2023-01-23 08:08:02,223.28,"San Antonio, TX",0
TXN_1934,U_390,2023-01-11 01:36:47,334.45,"San Diego, CA",0
TXN_1935,U_923,2023-01-03 08:13:36,731.85,"Phoenix, AZ",0
TXN_1936,U_148,2023-01-16 20:21:17,1796.66,"Philadelphia, PA",0
TXN_1937,U_503,2023-01-04 01:52:52,1270.75,"New York, NY",1
TXN_1938,U_717,2023-01-26 20:28:26,50.4,"Philadelphia, PA",0
TXN_1939,U_332,2023-01-27 09:06:16,1701.53,"Philadelphia, PA",0
TXN_1940,U_916,2023-01-28 16:41:59,763.43,"Philadelphia, PA",0
TXN_1941,U_670,2023-01-29 15:11:34,860.15,"San Diego, CA",0
TXN_1942,U_650,2023-01-20 00:21:32,1723.22,"Houston, TX",1
TXN_1943,U_758,2023-01-20 23:15:22,145.98,"San Antonio, TX",0
TXN_1944,U_657,2023-01-09 04:42:20,506.83,"Philadelphia, PA",0
TXN_1945,U_719,2023-01-19 07:11:14,534.36,"Los Angeles, CA",0
TXN_1946,U_555,2023-01-03 05:10:20,1256.88,"Phoenix, AZ",0
TXN_1947,U_367,2023-01-28 06:01:16,1272.37,"Houston, TX",0
TXN_1948,U_349,2023-01-30 06:09:11,1991.9,"Houston, TX",0
TXN_1949,U_273,2023-01-18 14:29:42,1269.33,"Los Angeles, CA",0
TXN_1950,U_530,2023-01-26 19:59:44,930.82,"Houston, TX",0
TXN_1951,U_949,2023-01-12 10:11:13,1099.5,"Los Angeles, CA",0
TXN_1952,U_772,2023-01-10 00:55:26,1675.68,"New York, NY",1
TXN_1953,U_758,2023-01-01 02:57:31,1014.58,"San Diego, CA",1
TXN_1954,U_836,2023-01-06 01:33:45,532.25,"Philadelphia, PA",1
TXN_1955,U_869,2023-01-30 05:56:44,1140.29,"Chicago, IL",0
TXN_1956,U_549,2023-01-18 02:06:42,905.57,"Phoenix, AZ",0
TXN_1957,U_365,2023-01-10 23:11:09,1015.87,"Los Angeles, CA",0
TXN_1958,U_217,2023-01-26 00:22:32,953.23,"Phoenix, AZ",0
TXN_1959,U_639,2023-01-17 21:55:31,1020.77,"Chicago, IL",0
TXN_1960,U_728,2023-01-06 10:42:09,760.0,"New York, NY",0
TXN_1961,U_486,2023-01-03 14:23:25,158.31,"Philadelphia, PA",0
TXN_1962,U_180,2023-01-28 03:55:20,553.24,"San Antonio, TX",0
TXN_1963,U_518,2023-01-21 06:46:14,865.86,"San Diego, CA",0
TXN_1964,U_456,2023-01-21 03:42:53,1144.9,"San Diego, CA",1
TXN_1965,U_378,2023-01-16 18:08:23,1061.39,"Philadelphia, PA",0
TXN_1966,U_895,2023-01-06 11:15:01,1914.47,"New York, NY",0
TXN_1967,U_519,2023-01-06 17:16:18,85.79,"Chicago, IL",0
TXN_1968,U_172,2023-01-21 14:21:25,1560.83,"San Diego, CA",0
TXN_1969,U_287,2023-01-27 06:51:13,489.9,"Chicago, IL",0
TXN_1970,U_294,2023-01-07 23:34:51,870.76,"Houston, TX",0
TXN_1971,U_140,2023-01-16 23:09:50,109.11,"San Antonio, TX",0
TXN_1972,U_174,2023-01-09 07:50:07,17.39,"New York, NY",0
TXN_1973,U_924,2023-01-04 19:20:21,2005.77,"Los Angeles, CA",1
TXN_1974,U_389,2023-01-30 07:02:51,568.05,"Houston, TX",0
TXN_1975,U_295,2023-01-23 07:11:51,1440.09,"San Antonio, TX",0
TXN_1976,U_658,2023-01-09 02:18:59,420.17,"Houston, TX",0
TXN_1977,U_301,2023-01-16 15:18:19,481.28,"New York, NY",0
TXN_1978,U_518,2023-01-07 13:51:42,79.41,"New York, NY",0
TXN_1979,U_225,2023-01-15 04:52:26,1282.83,"Phoenix, AZ",1
TXN_1980,U_675,2023-01-16 10:26:12,762.33,"Los Angeles, CA",0
TXN_1981,U_787,2023-01-06 22:06:43,873.03,"New York, NY",0
TXN_1982,U_585,2023-01-19 06:30:08,156.47,"Los Angeles, CA",0
TXN_1983,U_936,2023-01-10 14:13:11,3797.11,"New York, NY",0
TXN_1984,U_678,2023-01-08 11:13:14,150.94,"Chicago, IL",0
TXN_1985,U_765,2023-01-15 11:42:55,539.69,"San Antonio, TX",0
TXN_1986,U_662,2023-01-18 14:37:46,164.07,"San Diego, CA",0
TXN_1987,U_344,2023-01-10 01:27:57,144.32,"Chicago, IL",0
TXN_1988,U_221,2023-01-14 21:48:20,3126.72,"Chicago, IL",0
TXN_1989,U_968,2023-01-19 13:44:02,2197.87,"Philadelphia, PA",0
TXN_1990,U_807,2023-01-27 14:51:39,793.3,"New York, NY",0
TXN_1991,U_896,2023-01-16 21:10:36,938.63,"Chicago, IL",0
TXN_1992,U_737,2023-01-02 22:34:07,421.1,"Chicago, IL",0
TXN_1993,U_167,2023-01-17 20:54:00,811.79,"Chicago, IL",0
TXN_1994,U_773,2023-01-19 07:17:00,1440.07,"Philadelphia, PA",0
TXN_1995,U_478,2023-01-01 13:54:58,445.34,"Chicago, IL",0
TXN_1996,U_453,2023-01-28 03:12:31,1239.48,"Los Angeles, CA",0
TXN_1997,U_861,2023-01-02 12:15:44,713.15,"San Antonio, TX",0
TXN_1998,U_482,2023-01-30 16:19:55,1781.02,"Philadelphia, PA",0
TXN_1999,U_935,2023-01-30 16:40:18,185.61,"New York, NY",0
